year,race,round,driver,team,finish_position,quali_time_s,grid_position,driver_points,constructor_points,start_tyre,circuit_type,air_temp_c,rainfall_mm,track_temp_c,pole_gap_s,driver_form_last3,team_form_last3,driver_track_hist,driver_championship_rank,constructor_championship_rank,driver_avg_finish_last5,team_avg_finish_last5
2025,Spain,9,ALB,Williams,19,72.641,11,42.0,54.0,0,0,29.8,0.0,44.8,1.095,11.0,14.333,17.333,8.0,7.0,8.0,9.2
2025,Canada,10,RUS,Mercedes,1,70.899,1,111.0,159.0,1,1,25.8,0.0,40.8,0.0,5.333,8.0,8.667,4.0,5.0,6.0,14.0
2025,Canada,10,VER,Red Bull Racing,2,71.059,2,137.0,0.0,1,1,25.8,0.0,40.8,0.16,6.333,11.0,1.0,3.0,13.0,4.2,9.0
2025,Canada,10,ANT,Mercedes,3,71.391,4,48.0,159.0,1,1,25.8,0.0,40.8,0.492,18.333,8.0,9.25,7.0,5.0,13.4,10.4
2025,Canada,10,PIA,McLaren,4,71.12,3,186.0,362.0,1,1,25.8,0.0,40.8,0.221,3.667,3.333,8.0,1.0,1.0,1.8,2.0
2025,Canada,10,LEC,Ferrari,5,71.626,8,94.0,165.0,2,1,25.8,0.0,40.8,0.727,3.0,4.333,9.333,5.0,3.0,4.2,4.4
2025,Canada,10,HAM,Ferrari,6,71.526,5,71.0,165.0,1,1,25.8,0.0,40.8,0.627,4.333,4.333,3.333,6.0,3.0,6.0,4.2
2025,Canada,10,ALO,Aston Martin,7,71.586,6,2.0,16.0,1,1,25.8,0.0,40.8,0.687,13.0,11.667,5.667,18.0,11.0,13.0,13.8
2025,Canada,10,HUL,Kick Sauber,8,72.183,11,16.0,0.0,1,1,25.8,0.0,40.8,1.284,9.667,11.667,13.0,11.0,13.0,12.4,13.0
2025,Canada,10,OCO,Haas F1 Team,9,72.378,14,20.0,26.0,2,1,25.8,0.0,40.8,1.479,13.333,15.0,8.0,10.0,9.0,13.8,14.4
2025,Canada,10,SAI,Williams,10,72.398,16,12.0,54.0,2,1,25.8,0.0,40.8,1.499,9.0,17.333,7.667,13.0,7.0,9.8,12.0
2025,Canada,10,BEA,Haas F1 Team,11,72.306,13,6.0,26.0,1,1,25.8,0.0,40.8,1.407,15.333,15.0,9.25,16.0,9.0,15.6,12.2
2025,Canada,10,TSU,Red Bull Racing,12,72.102,18,10.0,0.0,2,1,25.8,0.0,40.8,1.203,13.0,11.0,15.333,15.0,13.0,13.6,9.2
2025,Canada,10,COL,Alpine,13,72.142,10,0.0,0.0,1,1,25.8,0.0,40.8,1.243,14.0,13.333,9.25,19.0,13.0,16.4,14.4
2025,Canada,10,BOR,Kick Sauber,14,72.385,15,0.0,0.0,2,1,25.8,0.0,40.8,1.486,14.667,11.667,9.25,19.0,13.0,16.0,11.0
2025,Canada,10,GAS,Alpine,15,72.667,20,11.0,0.0,2,1,25.8,0.0,40.8,1.768,16.0,13.333,11.667,14.0,13.0,14.8,13.8
2025,Canada,10,HAD,Racing Bulls,16,71.867,12,21.0,0.0,1,1,25.8,0.0,40.8,0.968,7.333,8.667,9.25,9.0,13.0,8.6,9.2
2025,Canada,10,STR,Aston Martin,17,72.517,17,14.0,16.0,2,1,25.8,0.0,40.8,1.618,15.0,11.667,8.667,12.0,11.0,15.8,13.0
2025,Canada,10,NOR,McLaren,18,71.599,7,176.0,362.0,2,1,25.8,0.0,40.8,0.7,3.0,3.333,10.0,2.0,1.0,2.2,2.2
2025,Canada,10,LAW,Racing Bulls,19,72.525,19,4.0,0.0,2,1,25.8,0.0,40.8,1.626,11.667,8.667,9.25,17.0,13.0,12.4,9.6
2025,Canada,10,ALB,Williams,20,71.892,9,42.0,54.0,1,1,25.8,0.0,40.8,0.993,15.667,17.333,12.333,8.0,7.0,9.4,12.4
2025,Austria,11,NOR,McLaren,1,63.971,1,176.0,374.0,1,0,31.9,0.0,46.9,0.0,8.667,8.0,10.333,2.0,1.0,5.0,5.6
2025,Austria,11,PIA,McLaren,2,64.554,3,198.0,374.0,1,0,31.9,0.0,46.9,0.583,4.0,8.0,9.0,1.0,1.0,2.4,5.2
2025,Austria,11,LEC,Ferrari,3,64.492,2,104.0,183.0,1,0,31.9,0.0,46.9,0.521,4.0,4.667,4.667,5.0,5.0,4.6,5.0
2025,Austria,11,HAM,Ferrari,4,64.582,4,79.0,183.0,1,0,31.9,0.0,46.9,0.611,4.667,4.667,5.0,6.0,5.0,5.8,4.6
2025,Austria,11,RUS,Mercedes,5,64.763,5,136.0,199.0,1,0,31.9,0.0,46.9,0.792,2.0,7.333,4.0,4.0,3.0,5.2,8.8
2025,Austria,11,LAW,Racing Bulls,6,64.926,6,4.0,0.0,1,0,31.9,0.0,46.9,0.955,15.333,15.333,9.25,18.0,13.0,13.8,12.2
2025,Austria,11,ALO,Aston Martin,7,65.128,11,8.0,22.0,1,0,31.9,0.0,46.9,1.157,9.0,11.0,11.0,16.0,11.0,12.2,13.4
2025,Austria,11,BOR,Kick Sauber,8,64.846,8,0.0,0.0,1,0,31.9,0.0,46.9,0.875,13.333,9.0,9.25,19.0,13.0,15.2,11.0
2025,Austria,11,HUL,Kick Sauber,9,65.606,20,20.0,0.0,0,0,31.9,0.0,46.9,1.635,7.0,9.0,13.0,11.0,13.0,11.0,9.4
2025,Austria,11,OCO,Haas F1 Team,10,65.364,17,22.0,28.0,1,0,31.9,0.0,46.9,1.393,14.0,12.0,10.333,9.0,9.0,12.8,13.0
2025,Austria,11,BEA,Haas F1 Team,11,65.218,15,6.0,28.0,0,0,31.9,0.0,46.9,1.247,13.333,12.0,9.25,17.0,9.0,15.2,12.6
2025,Austria,11,HAD,Racing Bulls,12,65.063,13,21.0,0.0,0,0,31.9,0.0,46.9,1.092,9.667,15.333,9.25,10.0,13.0,9.8,11.8
2025,Austria,11,GAS,Alpine,13,64.846,10,11.0,0.0,0,0,31.9,0.0,46.9,0.875,14.333,14.333,11.667,14.0,13.0,13.8,14.2
2025,Austria,11,STR,Aston Martin,14,65.329,16,14.0,22.0,1,0,31.9,0.0,46.9,1.358,15.667,11.0,11.667,12.0,11.0,15.8,11.8
2025,Austria,11,COL,Alpine,15,65.278,14,0.0,0.0,0,0,31.9,0.0,46.9,1.307,14.0,14.333,9.25,19.0,13.0,15.2,12.8
2025,Austria,11,TSU,Red Bull Racing,16,65.369,18,10.0,0.0,1,0,31.9,0.0,46.9,1.398,11.333,9.0,16.333,15.0,13.0,14.2,10.8
2025,Austria,11,ALB,Williams,17,65.143,12,42.0,55.0,1,0,31.9,0.0,46.9,1.172,19.333,14.667,12.667,8.0,7.0,11.6,14.6
2025,Austria,11,VER,Red Bull Racing,18,64.836,7,155.0,0.0,1,0,31.9,0.0,46.9,0.865,5.667,9.0,2.667,3.0,13.0,4.2,10.6
2025,Austria,11,ANT,Mercedes,19,65.052,9,63.0,199.0,1,0,31.9,0.0,46.9,1.081,13.0,7.333,9.25,7.0,3.0,12.8,6.2
2025,Austria,11,SAI,Williams,20,65.582,19,13.0,55.0,1,0,31.9,0.0,46.9,1.611,9.0,14.667,9.0,13.0,7.0,10.2,16.0
2025,British,12,NOR,McLaren,1,85.01,3,201.0,417.0,3,0,19.4,12.1,24.4,0.118,7.0,7.0,3.667,2.0,1.0,4.8,5.4
2025,British,12,PIA,McLaren,2,84.995,2,216.0,417.0,3,0,19.4,12.1,24.4,0.103,2.333,7.0,4.0,1.0,1.0,2.6,5.2
2025,British,12,HUL,Kick Sauber,3,86.574,19,22.0,0.0,3,0,19.4,12.1,24.4,1.682,7.333,10.333,9.5,10.0,13.0,10.0,10.2
2025,British,12,HAM,Ferrari,4,85.084,5,91.0,210.0,3,0,19.4,12.1,24.4,0.192,5.333,4.0,2.333,6.0,3.0,5.0,4.8
2025,British,12,VER,Red Bull Racing,5,84.892,1,155.0,0.0,3,0,19.4,12.1,24.4,0.0,10.0,15.333,3.333,3.0,13.0,7.0,12.2
2025,British,12,GAS,Alpine,6,85.711,8,11.0,0.0,3,0,19.4,12.1,24.4,0.819,12.0,14.333,18.0,16.0,13.0,13.8,14.2
2025,British,12,STR,Aston Martin,7,86.504,17,14.0,28.0,3,0,19.4,12.1,24.4,1.612,15.333,12.667,10.667,12.0,11.0,15.4,10.8
2025,British,12,ALB,Williams,8,85.889,13,42.0,55.0,3,0,19.4,12.1,24.4,0.997,18.667,15.667,12.333,8.0,7.0,14.0,17.2
2025,British,12,ALO,Aston Martin,9,85.593,7,14.0,28.0,3,0,19.4,12.1,24.4,0.701,7.667,12.667,6.667,12.0,11.0,10.6,10.4
2025,British,12,RUS,Mercedes,10,85.029,4,146.0,209.0,2,0,19.4,12.1,24.4,0.137,3.333,9.0,14.0,4.0,5.0,5.6,9.2
2025,British,12,BEA,Haas F1 Team,11,85.471,18,6.0,29.0,2,0,19.4,12.1,24.4,0.579,13.0,10.0,9.25,18.0,9.0,13.6,11.6
2025,British,12,SAI,Williams,12,85.746,9,13.0,55.0,3,0,19.4,12.1,24.4,0.854,14.667,15.667,5.333,14.0,7.0,12.4,15.0
2025,British,12,OCO,Haas F1 Team,13,85.95,14,23.0,29.0,3,0,19.4,12.1,24.4,1.058,11.667,10.0,17.0,9.0,9.0,12.4,10.4
2025,British,12,LEC,Ferrari,14,85.121,6,119.0,210.0,1,0,19.4,12.1,24.4,0.229,3.667,4.0,9.0,5.0,3.0,3.8,4.4
2025,British,12,TSU,Red Bull Racing,15,85.826,11,10.0,0.0,3,0,19.4,12.1,24.4,0.934,13.667,15.333,13.333,17.0,13.0,13.6,10.6
2025,British,12,ANT,Mercedes,16,85.374,10,63.0,209.0,3,0,19.4,12.1,24.4,0.482,13.333,9.0,9.25,7.0,5.0,15.4,7.6
2025,British,12,HAD,Racing Bulls,17,85.864,12,21.0,0.0,1,0,19.4,12.1,24.4,0.972,11.667,12.333,9.25,11.0,13.0,10.0,12.8
2025,British,12,BOR,Kick Sauber,18,86.446,16,4.0,0.0,1,0,19.4,12.1,24.4,1.554,11.333,10.333,9.25,19.0,13.0,13.2,8.4
2025,British,12,LAW,Racing Bulls,19,86.44,15,12.0,0.0,3,0,19.4,12.1,24.4,1.548,12.0,12.333,9.25,15.0,13.0,11.6,14.0
2025,British,12,COL,Alpine,20,87.06,20,0.0,0.0,1,0,19.4,12.1,24.4,2.168,14.333,14.333,9.25,20.0,13.0,14.4,12.4
2025,Belgium,13,PIA,McLaren,1,100.626,2,234.0,460.0,3,2,19.1,10.3,24.1,0.064,2.667,1.667,11.0,1.0,1.0,2.4,4.8
2025,Belgium,13,NOR,McLaren,2,100.562,1,226.0,460.0,3,2,19.1,10.3,24.1,0.0,6.667,1.667,8.0,2.0,1.0,4.6,1.4
2025,Belgium,13,LEC,Ferrari,3,100.9,3,119.0,222.0,3,2,19.1,10.3,24.1,0.338,7.333,7.333,4.0,5.0,3.0,5.4,6.2
2025,Belgium,13,VER,Red Bull Racing,4,100.903,4,165.0,0.0,3,2,19.1,10.3,24.1,0.341,8.333,12.0,2.0,3.0,13.0,7.8,13.2
2025,Belgium,13,RUS,Mercedes,5,101.254,6,147.0,210.0,3,2,19.1,10.3,24.1,0.692,5.333,15.0,10.0,4.0,5.0,6.2,10.6
2025,Belgium,13,ALB,Williams,6,101.201,5,46.0,59.0,3,2,19.1,10.3,24.1,0.639,15.0,13.333,12.0,8.0,7.0,14.6,15.4
2025,Belgium,13,HAM,Ferrari,7,101.939,18,103.0,222.0,3,2,19.1,10.3,24.1,1.377,4.667,7.333,8.333,6.0,3.0,5.0,5.6
2025,Belgium,13,LAW,Racing Bulls,8,101.297,9,12.0,0.0,3,2,19.1,10.3,24.1,0.735,14.667,16.0,9.25,16.0,13.0,12.6,14.6
2025,Belgium,13,BOR,Kick Sauber,9,101.336,10,4.0,0.0,3,2,19.1,10.3,24.1,0.774,13.333,10.0,9.25,19.0,13.0,13.2,10.4
2025,Belgium,13,GAS,Alpine,10,101.633,13,19.0,0.0,3,2,19.1,10.3,24.1,1.071,11.333,13.667,11.0,13.0,13.0,12.4,13.8
2025,Belgium,13,BEA,Haas F1 Team,11,101.617,12,6.0,29.0,3,2,19.1,10.3,24.1,1.055,11.0,11.333,9.25,18.0,11.0,12.4,11.2
2025,Belgium,13,HUL,Kick Sauber,12,101.707,14,37.0,0.0,3,2,19.1,10.3,24.1,1.145,6.667,10.0,18.0,9.0,13.0,8.2,9.4
2025,Belgium,13,TSU,Red Bull Racing,13,101.245,7,10.0,0.0,3,2,19.1,10.3,24.1,0.683,14.333,12.0,13.0,17.0,13.0,14.6,11.6
2025,Belgium,13,STR,Aston Martin,14,102.502,16,20.0,36.0,3,2,19.1,10.3,24.1,1.94,12.667,10.0,10.333,12.0,9.0,13.6,10.8
2025,Belgium,13,OCO,Haas F1 Team,15,101.525,11,23.0,29.0,3,2,19.1,10.3,24.1,0.963,10.667,11.333,8.0,10.0,11.0,11.0,11.2
2025,Belgium,13,ANT,Mercedes,16,102.139,19,63.0,210.0,3,2,19.1,10.3,24.1,1.577,12.667,15.0,9.25,7.0,5.0,14.8,11.0
2025,Belgium,13,ALO,Aston Martin,17,102.385,20,16.0,36.0,3,2,19.1,10.3,24.1,1.823,7.667,10.0,6.0,14.0,9.0,10.2,10.2
2025,Belgium,13,SAI,Williams,18,101.691,17,13.0,59.0,3,2,19.1,10.3,24.1,1.129,14.0,13.333,9.333,15.0,7.0,13.2,12.6
2025,Belgium,13,COL,Alpine,19,102.022,15,0.0,0.0,3,2,19.1,10.3,24.1,1.46,16.0,13.667,9.25,20.0,13.0,15.2,12.8
2025,Belgium,13,HAD,Racing Bulls,20,101.281,8,21.0,0.0,3,2,19.1,10.3,24.1,0.719,15.0,16.0,9.25,11.0,13.0,11.6,12.4
2025,Hungary,14,NOR,McLaren,1,74.89,3,250.0,516.0,1,0,25.9,3.1,30.9,0.0,1.333,1.333,3.667,2.0,1.0,4.8,1.6
2025,Hungary,14,PIA,McLaren,2,74.941,2,266.0,516.0,1,0,25.9,3.1,30.9,0.051,1.667,1.333,3.0,1.0,1.0,2.0,1.4
2025,Hungary,14,RUS,Mercedes,3,75.201,4,157.0,220.0,1,0,25.9,3.1,30.9,0.311,6.667,12.333,5.667,4.0,5.0,5.0,13.2
2025,Hungary,14,LEC,Ferrari,4,75.372,1,139.0,248.0,1,0,25.9,3.1,30.9,0.482,6.667,8.0,5.667,5.0,3.0,5.6,6.4
2025,Hungary,14,ALO,Aston Martin,5,75.281,5,16.0,36.0,1,0,25.9,3.1,30.9,0.391,11.0,12.667,9.333,14.0,9.0,9.8,12.2
2025,Hungary,14,BOR,Kick Sauber,6,75.586,7,6.0,0.0,1,0,25.9,3.1,30.9,0.696,11.667,8.0,9.25,19.0,13.0,12.2,10.2
2025,Hungary,14,STR,Aston Martin,7,75.129,6,20.0,36.0,1,0,25.9,3.1,30.9,0.239,11.667,12.667,10.333,12.0,9.0,13.4,10.4
2025,Hungary,14,LAW,Racing Bulls,8,75.63,9,16.0,0.0,1,0,25.9,3.1,30.9,0.74,11.0,15.667,9.25,14.0,13.0,12.6,15.2
2025,Hungary,14,VER,Red Bull Racing,9,75.547,8,185.0,0.0,1,0,25.9,3.1,30.9,0.657,9.0,10.667,2.333,3.0,13.0,7.8,11.0
2025,Hungary,14,ANT,Mercedes,10,75.782,15,63.0,220.0,1,0,25.9,3.1,30.9,0.892,17.0,12.333,9.25,7.0,5.0,14.4,10.0
2025,Hungary,14,HAD,Racing Bulls,11,75.469,10,22.0,0.0,1,0,25.9,3.1,30.9,0.579,16.333,15.667,9.25,11.0,13.0,14.4,14.4
2025,Hungary,14,HAM,Ferrari,12,75.702,12,109.0,248.0,2,0,25.9,3.1,30.9,0.812,5.0,8.0,3.0,6.0,3.0,5.4,6.4
2025,Hungary,14,HUL,Kick Sauber,13,76.081,18,37.0,0.0,0,0,25.9,3.1,30.9,1.191,8.0,8.0,13.5,9.0,13.0,7.4,9.6
2025,Hungary,14,SAI,Williams,14,75.652,13,16.0,70.0,0,0,25.9,3.1,30.9,0.762,16.667,10.667,6.0,14.0,7.0,14.8,12.8
2025,Hungary,14,ALB,Williams,15,76.223,19,54.0,70.0,0,0,25.9,3.1,30.9,1.333,10.333,10.667,14.0,8.0,7.0,14.0,11.6
2025,Hungary,14,OCO,Haas F1 Team,16,76.023,17,27.0,35.0,1,0,25.9,3.1,30.9,1.133,12.667,13.0,15.333,10.0,11.0,12.6,12.2
2025,Hungary,14,TSU,Red Bull Racing,17,75.899,20,10.0,0.0,1,0,25.9,3.1,30.9,1.009,14.667,10.667,14.333,17.0,13.0,13.8,9.2
2025,Hungary,14,COL,Alpine,18,75.875,14,0.0,0.0,1,0,25.9,3.1,30.9,0.985,18.0,16.333,9.25,20.0,13.0,16.4,14.0
2025,Hungary,14,GAS,Alpine,19,75.966,16,20.0,0.0,2,0,25.9,3.1,30.9,1.076,9.667,16.333,17.333,12.0,13.0,10.4,14.6
2025,Hungary,14,BEA,Haas F1 Team,20,75.694,11,8.0,35.0,1,0,25.9,3.1,30.9,0.804,11.0,13.0,9.25,18.0,11.0,12.2,13.2
2025,Netherlands,15,PIA,McLaren,1,68.662,1,284.0,559.0,1,0,20.4,3.4,25.4,0.0,1.667,1.333,6.5,1.0,1.0,2.2,1.6
2025,Netherlands,15,VER,Red Bull Racing,2,68.925,3,187.0,0.0,0,0,20.4,3.4,25.4,0.263,6.0,13.0,1.333,3.0,12.0,7.6,11.6
2025,Netherlands,15,HAD,Racing Bulls,3,69.208,4,22.0,0.0,1,0,20.4,3.4,25.4,0.546,16.0,9.0,9.25,12.0,12.0,15.2,13.2
2025,Netherlands,15,RUS,Mercedes,4,69.255,5,172.0,236.0,1,0,20.4,3.4,25.4,0.593,6.0,9.667,8.667,4.0,5.0,4.8,10.0
2025,Netherlands,15,ALB,Williams,5,69.652,15,54.0,70.0,1,0,20.4,3.4,25.4,0.99,9.667,15.667,11.333,8.0,7.0,13.2,13.0
2025,Netherlands,15,BEA,Haas F1 Team,6,70.262,20,8.0,35.0,2,0,20.4,3.4,25.4,1.6,14.0,15.667,9.25,18.0,10.0,12.8,15.0
2025,Netherlands,15,ALO,Aston Martin,8,69.366,10,26.0,52.0,1,0,20.4,3.4,25.4,0.704,10.333,8.667,6.0,11.0,9.0,9.0,10.4
2025,Netherlands,15,TSU,Red Bull Racing,9,69.622,12,10.0,0.0,0,0,20.4,3.4,25.4,0.96,15.0,13.0,17.333,17.0,12.0,14.6,9.0
2025,Netherlands,15,OCO,Haas F1 Team,10,70.197,18,27.0,35.0,2,0,20.4,3.4,25.4,1.535,14.667,15.667,11.333,10.0,10.0,12.6,13.6
2025,Netherlands,15,COL,Alpine,11,70.104,16,0.0,0.0,0,0,20.4,3.4,25.4,1.442,19.0,18.667,9.25,19.0,12.0,17.0,17.2
2025,Netherlands,15,LAW,Racing Bulls,12,69.383,8,20.0,0.0,1,0,20.4,3.4,25.4,0.721,11.667,9.0,13.0,13.0,12.0,12.0,10.0
2025,Netherlands,15,SAI,Williams,13,69.472,9,16.0,70.0,1,0,20.4,3.4,25.4,0.81,14.667,15.667,6.0,15.0,7.0,14.8,11.6
2025,Netherlands,15,HUL,Kick Sauber,14,70.195,17,37.0,0.0,0,0,20.4,3.4,25.4,1.533,9.333,10.333,11.5,9.0,12.0,9.0,11.6
2025,Netherlands,15,BOR,Kick Sauber,15,69.622,13,14.0,0.0,1,0,20.4,3.4,25.4,0.96,11.0,10.333,9.25,16.0,12.0,11.0,10.8
2025,Netherlands,15,ANT,Mercedes,16,69.493,11,64.0,236.0,1,0,20.4,3.4,25.4,0.831,14.0,9.667,9.25,7.0,5.0,12.8,7.6
2025,Netherlands,15,GAS,Alpine,17,69.637,14,20.0,0.0,1,0,20.4,3.4,25.4,0.975,11.667,18.667,7.667,13.0,12.0,12.6,15.4
2025,Netherlands,15,NOR,McLaren,18,68.674,2,275.0,559.0,1,0,20.4,3.4,25.4,0.012,1.333,1.333,5.0,2.0,1.0,4.6,1.4
2025,Netherlands,15,LEC,Ferrari,19,69.304,6,151.0,260.0,1,0,20.4,3.4,25.4,0.642,7.0,7.667,8.333,5.0,3.0,5.8,8.0
2025,Netherlands,15,HAM,Ferrari,20,69.261,7,109.0,260.0,1,0,20.4,3.4,25.4,0.599,7.667,7.667,6.0,6.0,3.0,6.6,9.0
2025,Italian,16,VER,Red Bull Racing,1,78.792,1,205.0,0.0,1,0,25.4,0.0,40.4,0.0,5.0,9.333,2.667,3.0,13.0,7.6,10.0
2025,Italian,16,NOR,McLaren,2,78.869,2,275.0,584.0,1,0,25.4,0.0,40.4,0.077,7.0,6.667,6.0,2.0,1.0,4.6,4.8
2025,Italian,16,PIA,McLaren,3,78.982,3,309.0,584.0,1,0,25.4,0.0,40.4,0.19,1.333,6.667,7.0,1.0,1.0,1.6,4.8
2025,Italian,16,LEC,Ferrari,4,79.007,4,151.0,260.0,1,0,25.4,0.0,40.4,0.215,8.667,17.0,2.333,5.0,3.0,8.6,12.4
2025,Italian,16,RUS,Mercedes,5,79.157,5,184.0,248.0,1,0,25.4,0.0,40.4,0.365,4.0,10.0,5.0,4.0,5.0,5.4,9.8
2025,Italian,16,HAM,Ferrari,6,79.124,10,109.0,260.0,1,0,25.4,0.0,40.4,0.332,13.0,17.0,5.333,6.0,3.0,9.4,11.8
2025,Italian,16,ALB,Williams,7,79.583,14,64.0,80.0,2,0,25.4,0.0,40.4,0.791,8.667,11.0,8.0,7.0,7.0,10.2,13.0
2025,Italian,16,BOR,Kick Sauber,8,79.323,7,14.0,0.0,1,0,25.4,0.0,40.4,0.531,10.0,14.0,9.25,18.0,13.0,11.2,12.0
2025,Italian,16,ANT,Mercedes,9,79.2,6,64.0,248.0,1,0,25.4,0.0,40.4,0.408,14.0,10.0,9.25,7.0,5.0,15.4,7.6
2025,Italian,16,HAD,Racing Bulls,10,79.917,19,37.0,0.0,2,0,25.4,0.0,40.4,1.125,11.333,8.667,9.25,9.0,13.0,12.6,10.8
2025,Italian,16,SAI,Williams,11,79.528,13,16.0,80.0,1,0,25.4,0.0,40.4,0.736,15.0,11.0,3.667,16.0,7.0,15.4,10.8
2025,Italian,16,BEA,Haas F1 Team,12,79.446,11,16.0,44.0,1,0,25.4,0.0,40.4,0.654,12.333,10.667,9.25,16.0,11.0,11.8,13.4
2025,Italian,16,TSU,Red Bull Racing,13,79.433,9,12.0,0.0,1,0,25.4,0.0,40.4,0.641,13.0,9.333,18.0,19.0,13.0,14.0,7.6
2025,Italian,16,LAW,Racing Bulls,14,80.279,18,20.0,0.0,0,0,25.4,0.0,40.4,1.487,9.333,8.667,11.0,14.0,13.0,10.6,8.8
2025,Italian,16,OCO,Haas F1 Team,15,79.707,15,28.0,44.0,2,0,25.4,0.0,40.4,0.915,13.667,10.667,14.667,13.0,11.0,12.8,12.8
2025,Italian,16,GAS,Alpine,16,80.103,20,20.0,0.0,2,0,25.4,0.0,40.4,1.311,15.333,15.667,12.667,14.0,13.0,13.0,16.8
2025,Italian,16,COL,Alpine,17,79.992,17,0.0,0.0,1,0,25.4,0.0,40.4,1.2,16.0,15.667,12.0,20.0,13.0,16.6,16.2
2025,Italian,16,STR,Aston Martin,18,79.948,16,32.0,62.0,2,0,25.4,0.0,40.4,1.156,9.333,6.667,17.667,11.0,9.0,11.8,10.2
2025,Italian,16,ALO,Aston Martin,19,79.362,8,30.0,62.0,1,0,25.4,0.0,40.4,0.57,10.0,6.667,13.0,12.0,9.0,9.2,11.0
2025,Italian,16,HUL,Kick Sauber,20,79.498,12,37.0,0.0,1,0,25.4,0.0,40.4,0.706,13.0,14.0,17.0,9.0,13.0,10.2,11.2
2025,Azerbaijan,17,VER,Red Bull Racing,1,101.117,1,230.0,0.0,2,1,19.1,2.2,24.1,0.0,4.0,7.667,3.5,3.0,13.0,4.2,8.4
2025,Azerbaijan,17,RUS,Mercedes,2,101.455,5,194.0,260.0,2,1,19.1,2.2,24.1,0.338,4.0,10.0,5.5,4.0,5.0,5.4,8.8
2025,Azerbaijan,17,SAI,Williams,3,101.595,2,16.0,86.0,1,1,19.1,2.2,24.1,0.478,12.667,7.667,11.5,17.0,7.0,13.6,10.2
2025,Azerbaijan,17,ANT,Mercedes,4,101.464,4,66.0,260.0,1,1,19.1,2.2,24.1,0.347,11.667,10.0,9.25,8.0,5.0,13.4,7.2
2025,Azerbaijan,17,LAW,Racing Bulls,5,101.537,3,20.0,0.0,1,1,19.1,2.2,24.1,0.42,11.333,12.0,9.25,14.0,13.0,12.2,10.0
2025,Azerbaijan,17,TSU,Red Bull Racing,6,101.788,6,12.0,0.0,2,1,19.1,2.2,24.1,0.671,13.0,7.667,15.0,19.0,13.0,13.4,5.2
2025,Azerbaijan,17,NOR,McLaren,7,101.322,7,293.0,617.0,1,1,19.1,2.2,24.1,0.205,7.0,7.667,6.5,2.0,1.0,4.8,5.2
2025,Azerbaijan,17,HAM,Ferrari,8,101.821,12,117.0,280.0,2,1,19.1,2.2,24.1,0.704,12.667,10.0,7.5,6.0,3.0,9.8,12.2
2025,Azerbaijan,17,LEC,Ferrari,9,101.458,10,163.0,280.0,1,1,19.1,2.2,24.1,0.341,9.0,10.0,2.5,5.0,3.0,8.8,11.4
2025,Azerbaijan,17,HAD,Racing Bulls,10,101.647,8,38.0,0.0,1,1,19.1,2.2,24.1,0.53,8.0,12.0,9.25,9.0,13.0,12.2,8.8
2025,Azerbaijan,17,BOR,Kick Sauber,11,102.277,13,18.0,0.0,2,1,19.1,2.2,24.1,1.16,9.667,14.0,9.25,16.0,13.0,11.2,14.0
2025,Azerbaijan,17,BEA,Haas F1 Team,12,102.666,15,16.0,44.0,2,1,19.1,2.2,24.1,1.549,12.667,11.0,10.0,17.0,11.0,12.0,12.6
2025,Azerbaijan,17,ALB,Williams,13,103.778,19,70.0,86.0,1,1,19.1,2.2,24.1,2.661,9.0,7.667,9.5,7.0,7.0,8.2,7.8
2025,Azerbaijan,17,OCO,Haas F1 Team,14,103.004,20,28.0,44.0,2,1,19.1,2.2,24.1,1.887,13.667,11.0,15.0,13.0,11.0,13.8,11.0
2025,Azerbaijan,17,ALO,Aston Martin,15,101.857,11,30.0,62.0,1,1,19.1,2.2,24.1,0.74,10.667,15.0,5.0,12.0,9.0,11.6,11.4
2025,Azerbaijan,17,HUL,Kick Sauber,16,102.916,17,37.0,0.0,2,1,19.1,2.2,24.1,1.799,15.667,14.0,14.0,10.0,13.0,12.4,13.6
2025,Azerbaijan,17,STR,Aston Martin,17,102.101,14,32.0,62.0,1,1,19.1,2.2,24.1,0.984,13.0,15.0,13.0,11.0,9.0,12.0,13.4
2025,Azerbaijan,17,GAS,Alpine,18,103.139,18,20.0,0.0,2,1,19.1,2.2,24.1,2.022,17.333,14.667,13.0,14.0,13.0,13.6,16.0
2025,Azerbaijan,17,COL,Alpine,19,102.779,16,0.0,0.0,1,1,19.1,2.2,24.1,1.662,15.333,14.667,8.0,20.0,13.0,17.0,15.8
2025,Azerbaijan,17,PIA,McLaren,20,101.414,9,324.0,617.0,1,1,19.1,2.2,24.1,0.297,2.0,7.667,6.0,1.0,1.0,1.8,6.2
2025,Singapore,18,RUS,Mercedes,1,89.158,1,212.0,290.0,1,1,30.5,1.8,35.5,0.0,3.667,5.0,11.333,4.0,3.0,3.8,7.2
2025,Singapore,18,VER,Red Bull Racing,2,89.34,2,255.0,0.0,0,1,30.5,1.8,35.5,0.182,1.333,6.667,4.667,3.0,13.0,3.4,6.0
2025,Singapore,18,NOR,McLaren,3,89.586,5,299.0,623.0,1,1,30.5,1.8,35.5,0.428,9.0,10.0,2.333,2.0,1.0,6.0,10.0
2025,Singapore,18,PIA,McLaren,4,89.524,3,324.0,623.0,1,1,30.5,1.8,35.5,0.366,8.0,10.0,5.0,1.0,1.0,5.4,7.0
